gene_ID	CV.TPM	CV.logTPM	rank
Crpow_TRINITY_DN193639_c0_g1	1.395456509848973	1.0480806945144954	33521
Crpow_TRINITY_DN19376_c0_g2	1.2569170750813763	0.8733972750848517	31706
Crpow_TRINITY_DN19385_c1_g1	1.88873241766335	1.250542695618204	34896
Crpow_TRINITY_DN19402_c0_g1	1.5603278333134911	1.3042737184148583	35188
Crpow_TRINITY_DN19402_c1_g1	2.405525381377478	2.2278095412366836	37429
Crpow_TRINITY_DN19402_c3_g1	0.9830194731922922	0.8657425493113455	31601
Crpow_TRINITY_DN19410_c0_g1	1.3370335875027979	1.2240433877434513	34714
Crpow_TRINITY_DN19417_c1_g1	1.145600460313758	0.8878695815359315	31867
Crpow_TRINITY_DN194199_c0_g1	1.646914521572789	1.4951678177861674	35936
Crpow_TRINITY_DN19428_c0_g1	1.5044381716106918	1.1028702641359809	33925
Crpow_TRINITY_DN194358_c0_g1	2.82842712474619	2.8284271247461903	38689
Crpow_TRINITY_DN19444_c0_g1	1.6052210946481213	0.9833617190532388	32852
Crpow_TRINITY_DN194472_c0_g1	2.470398832299611	2.307624013598728	37559
Crpow_TRINITY_DN194536_c0_g1	2.8284271247461903	2.8284271247461903	38689
Crpow_TRINITY_DN19454_c0_g2	1.5405855959611519	0.8506728434041211	31419
Crpow_TRINITY_DN194553_c0_g1	2.4936758538577064	2.1867213213094407	37366
Crpow_TRINITY_DN194575_c0_g2	2.638696041880166	2.5510289216373243	37898
Crpow_TRINITY_DN194603_c0_g2	1.4096061402070412	1.2968171214426176	35145
Crpow_TRINITY_DN194620_c2_g1	2.501980181435373	2.3868586030983616	37659
Crpow_TRINITY_DN19462_c1_g1	1.3817219267710443	1.0908077269978227	33845
Crpow_TRINITY_DN19464_c0_g1	1.7827098593849036	1.2943509028839046	35126
Crpow_TRINITY_DN194708_c0_g2	1.639822811508151	1.5696739957480312	36120
Crpow_TRINITY_DN194793_c0_g1	2.7199419720529443	2.638680622979763	38038
Crpow_TRINITY_DN19480_c1_g1	1.1691840698979719	1.0209908588248067	33248
Crpow_TRINITY_DN19485_c0_g3	1.5743378778047865	1.2294708301607966	34744
Crpow_TRINITY_DN194905_c0_g1	1.2064766590788503	1.090217494001258	33841
Crpow_TRINITY_DN19498_c0_g1	2.0818073378494897	1.4083891437036282	35653
Crpow_TRINITY_DN195176_c0_g3	2.107907563826784	1.6825035159144606	36383
Crpow_TRINITY_DN19518_c0_g1	1.7872838275431056	1.6994706622606832	36417
Crpow_TRINITY_DN1951_c0_g2	1.091722251786651	0.9912384050622363	32941
Crpow_TRINITY_DN195226_c0_g1	2.4232174652559775	2.16338990433854	37327
Crpow_TRINITY_DN195229_c0_g1	1.425858030108484	1.1803645105904623	34458
Crpow_TRINITY_DN195314_c3_g1	1.8019561258809509	1.5246235448131444	36028
Crpow_TRINITY_DN195341_c0_g3	2.7079806316303223	2.6593557234526966	38072
Crpow_TRINITY_DN195466_c0_g2	0.9715379787590452	0.8899358775692597	31889
Crpow_TRINITY_DN19555_c0_g1	1.424217596369515	1.0027846670720102	33048
Crpow_TRINITY_DN195561_c2_g1	0.9651910860546863	0.8545635780410672	31472
Crpow_TRINITY_DN195653_c0_g2	1.8983812431479838	1.0218031766861388	33255
Crpow_TRINITY_DN19569_c0_g1	1.1579702016601072	1.060277268100186	33617
Crpow_TRINITY_DN19578_c0_g3	1.4318824999033337	0.9064874646464621	32078
Crpow_TRINITY_DN1957_c2_g1	1.885985232802544	0.8284648406754183	31157
Crpow_TRINITY_DN195808_c0_g1	1.2572385535601438	1.1213958733053082	34077
Crpow_TRINITY_DN19580_c0_g4	1.5649381745557362	1.284222919712974	35073
Crpow_TRINITY_DN195810_c0_g1	1.720651232817792	1.4793923867704197	35896
Crpow_TRINITY_DN195816_c0_g1	2.82842712474619	2.8284271247461903	38689
Crpow_TRINITY_DN19581_c0_g1	1.3379707486971446	0.9067037125283732	32082
Crpow_TRINITY_DN19581_c1_g1	1.4004750350407973	1.2525178636902294	34905
Crpow_TRINITY_DN19582_c0_g2	1.277461048283437	1.1051591561416974	33946
Crpow_TRINITY_DN19584_c2_g2	1.172056240630111	0.8423271027802307	31320
Crpow_TRINITY_DN196072_c0_g1	2.7100167519402287	2.6493161291803613	38051
Crpow_TRINITY_DN196322_c0_g1	1.1455351714626476	0.9045491640638966	32055
Crpow_TRINITY_DN196322_c1_g1	1.071176564313195	0.8525956739864796	31450
Crpow_TRINITY_DN19639_c0_g1	1.2394339880736363	0.8848321336724367	31837
Crpow_TRINITY_DN1963_c0_g2	1.5142723438250452	1.2350871270925723	34781
Crpow_TRINITY_DN19641_c0_g1	1.045457739948219	0.8314820152211332	31194
Crpow_TRINITY_DN196436_c0_g1	1.4254563454216584	1.0869316779338167	33815
Crpow_TRINITY_DN19647_c0_g1	1.4534867209019506	0.8360962781536396	31247
Crpow_TRINITY_DN19653_c0_g1	1.2293768943348418	1.0322495818704278	33372
Crpow_TRINITY_DN19657_c0_g2	1.0850316535884539	1.0369645183119682	33426
Crpow_TRINITY_DN19665_c1_g1	1.5014545277054494	1.0424341147423708	33475
Crpow_TRINITY_DN19667_c4_g1	1.3182850596467972	0.8765411602294733	31746
Crpow_TRINITY_DN196699_c0_g1	1.041850679728424	0.8539083074097543	31463
Crpow_TRINITY_DN19674_c0_g1	1.4536212346219022	0.9996376508103849	33021
Crpow_TRINITY_DN19674_c1_g1	1.4978094774189397	1.3296908220333952	35319
Crpow_TRINITY_DN196750_c0_g1	1.9459710494513216	1.9072339537217906	36844
Crpow_TRINITY_DN196750_c1_g1	2.3794391782180466	1.9021249493168664	36830
Crpow_TRINITY_DN19677_c1_g1	0.9875433132617069	0.8818856527574099	31802
Crpow_TRINITY_DN196830_c0_g1	2.2275310571836857	2.122477371065037	37268
Crpow_TRINITY_DN196830_c0_g2	2.82842712474619	2.8284271247461903	38689
Crpow_TRINITY_DN196958_c0_g1	1.951610202130974	1.9108157330913866	36852
Crpow_TRINITY_DN196964_c0_g1	2.8284271247461903	2.82842712474619	38397
Crpow_TRINITY_DN1969_c2_g1	2.127878898642899	1.1818697076411413	34464
Crpow_TRINITY_DN1969_c4_g1	1.4442596166491521	1.251093710670444	34902
Crpow_TRINITY_DN196_c0_g1	1.1535218983509021	0.9981687957548988	33003
Crpow_TRINITY_DN197078_c0_g1	2.1735938749700745	1.9738593831234155	36975
Crpow_TRINITY_DN197097_c0_g1	1.6638371046918337	1.0927633898213993	33859
Crpow_TRINITY_DN1970_c12_g1	1.6595177590923036	1.4072198824654203	35650
Crpow_TRINITY_DN19712_c0_g1	1.2015133631379196	1.1570078620425133	34328
Crpow_TRINITY_DN197342_c1_g1	2.1720715696833377	1.9808339760858031	36993
Crpow_TRINITY_DN197342_c1_g4	2.5311603078174225	2.4217192693393694	37713
Crpow_TRINITY_DN19737_c0_g1	1.4712884329316036	1.1080483586465528	33966
Crpow_TRINITY_DN197427_c0_g1	2.82842712474619	2.8284271247461903	38689
Crpow_TRINITY_DN19750_c1_g3	1.2012143372952426	1.0294444904656435	33343
Crpow_TRINITY_DN19753_c0_g2	1.5399035499311797	1.1055032770781836	33950
Crpow_TRINITY_DN197564_c0_g1	1.0472801543911554	0.9594355280052781	32601
Crpow_TRINITY_DN19760_c2_g1	1.526158583736846	1.4195826200442143	35700
Crpow_TRINITY_DN197650_c0_g1	2.632575064188603	2.3414706880361322	37603
Crpow_TRINITY_DN197710_c0_g1	2.124152854132556	1.9041677180434151	36834
Crpow_TRINITY_DN197730_c1_g1	1.0539360461491114	0.9946108935727996	32973
Crpow_TRINITY_DN19787_c0_g1	1.9728000259974243	1.6454375572705766	36308
Crpow_TRINITY_DN19791_c3_g1	2.82842712474619	2.82842712474619	38397
Crpow_TRINITY_DN19795_c0_g1	1.2088138813264577	0.9557557186641723	32564
Crpow_TRINITY_DN198046_c0_g1	1.0183864012396193	0.8709219822844071	31673
Crpow_TRINITY_DN19808_c3_g1	2.2173246725675178	1.9441250551121427	36912
Crpow_TRINITY_DN19809_c0_g1	1.8200551109370293	1.7306380095549754	36497
Crpow_TRINITY_DN19815_c0_g1	1.1106995741356336	0.8975978345508965	31963
Crpow_TRINITY_DN19820_c1_g1	2.4830294049609862	1.9802905699870295	36989
Crpow_TRINITY_DN198288_c1_g1	1.436476520684723	1.3686695277479581	35473
Crpow_TRINITY_DN19835_c0_g1	1.0976514470150969	0.9038976394625917	32042
Crpow_TRINITY_DN198392_c0_g1	2.8284271247461903	2.8284271247461903	38689
Crpow_TRINITY_DN19841_c0_g1	1.289032677713343	1.0275247573837183	33315
Crpow_TRINITY_DN198470_c0_g1	2.6971155694164684	2.606081954761076	37978
Crpow_TRINITY_DN19853_c0_g1	1.1620266919656792	0.8715895694296303	31679
Crpow_TRINITY_DN19856_c1_g1	2.5980763521544334	2.5134783444397377	37838
Crpow_TRINITY_DN198618_c0_g1	2.82842712474619	2.82842712474619	38397
Crpow_TRINITY_DN19869_c0_g1	1.7203552517726983	1.404208415784398	35641
Crpow_TRINITY_DN19869_c0_g2	1.2490727571360603	1.0819925205708216	33772
Crpow_TRINITY_DN198827_c0_g1	2.6757026348385358	2.596536063208098	37958
Crpow_TRINITY_DN198898_c0_g2	1.1679206663124901	0.9869273653264697	32895
Crpow_TRINITY_DN19889_c0_g2	1.3843711088204218	0.9653425199660767	32674
Crpow_TRINITY_DN19889_c1_g1	1.0646729645503288	0.8944613077717549	31935
Crpow_TRINITY_DN19889_c1_g2	1.1415924768445453	0.85916605610411	31531
Crpow_TRINITY_DN199011_c0_g1	2.5389258717930203	2.442135716068701	37744
Crpow_TRINITY_DN199036_c0_g1	2.8284271247461903	2.82842712474619	38397
Crpow_TRINITY_DN199082_c0_g1	2.594663329469073	2.5008953343795937	37810
Crpow_TRINITY_DN19918_c0_g2	1.1794614098776106	0.9320389437425891	32342
Crpow_TRINITY_DN19924_c0_g1	1.1702892325485115	1.0757849561359414	33728
Crpow_TRINITY_DN19927_c0_g1	1.4370938370120911	0.986190823377533	32889
Crpow_TRINITY_DN199329_c0_g1	1.5474245037755874	1.391658529976124	35586
Crpow_TRINITY_DN19934_c0_g1	2.247177197890401	1.7156002687780738	36458
Crpow_TRINITY_DN199351_c0_g1	2.8284271247461903	2.8284271247461903	38689
Crpow_TRINITY_DN19939_c0_g2	1.5155693123505192	0.8662281410470745	31606
Crpow_TRINITY_DN199408_c0_g1	1.5373030702359662	1.29421444903369	35124
Crpow_TRINITY_DN199467_c0_g1	1.7473288781343381	1.4698159981309957	35874
Crpow_TRINITY_DN199483_c7_g1	2.578492040952861	2.4578728052001164	37759
Crpow_TRINITY_DN19960_c0_g1	1.166443472944706	0.8759619259959752	31733
Crpow_TRINITY_DN19975_c1_g1	1.1048406521199574	0.8850429325525088	31840
Crpow_TRINITY_DN19982_c0_g2	2.022540970113184	1.423828635551387	35719
Crpow_TRINITY_DN199846_c0_g2	1.4413682837906323	1.3023324819549653	35172
Crpow_TRINITY_DN19992_c0_g1	1.610423203367631	1.2046131802173292	34590
Crpow_TRINITY_DN19995_c0_g1	1.4937483182000382	1.1193140212408998	34057
Crpow_TRINITY_DN199973_c0_g2	1.1812671260530445	0.9988310353400273	33012
Crpow_TRINITY_DN200028_c0_g1	2.5762634298287783	2.478459587647781	37781
Crpow_TRINITY_DN20006_c0_g1	2.090531006785391	1.48854765023278	35921
Crpow_TRINITY_DN20007_c0_g1	2.8217800864161986	2.4410088096727445	37742
Crpow_TRINITY_DN200206_c1_g1	1.5130072201980636	1.3622507836272433	35452
Crpow_TRINITY_DN20029_c0_g1	1.191569973998293	1.107579979360476	33964
Crpow_TRINITY_DN20029_c0_g2	1.2895952882306763	1.2000540979368892	34559
Crpow_TRINITY_DN200358_c0_g1	2.82842712474619	2.8284271247461903	38689
Crpow_TRINITY_DN20043_c2_g2	1.3894097599287911	0.9759584024039988	32771
Crpow_TRINITY_DN200465_c1_g2	1.231616697565335	1.0753246583529437	33727
Crpow_TRINITY_DN200537_c0_g1	2.4745857844182457	2.287991517340946	37529
Crpow_TRINITY_DN20054_c0_g2	1.7378549507213124	1.3164900258043106	35258
Crpow_TRINITY_DN20054_c1_g2	2.1663676989027953	1.1705848375619377	34414
Crpow_TRINITY_DN20072_c0_g2	1.0827900861649797	0.9912842529311853	32942
Crpow_TRINITY_DN20073_c0_g1	1.5220830883260814	1.0572010315715081	33592
Crpow_TRINITY_DN20073_c2_g1	1.7739494810832592	1.2347759758553387	34776
Crpow_TRINITY_DN200790_c1_g1	1.41427749277198	1.0942751516952434	33868
Crpow_TRINITY_DN2007_c0_g4	1.0144787281132384	0.9295500563569963	32312
Crpow_TRINITY_DN200986_c0_g1	2.822852019976849	2.809811466455973	38274
Crpow_TRINITY_DN20099_c0_g1	1.2914724911336266	0.9876466617096342	32906
Crpow_TRINITY_DN20099_c0_g2	1.3423878928350184	1.1832406065116303	34472
Crpow_TRINITY_DN200_c2_g1	1.0367508612693817	0.837058717285699	31261
Crpow_TRINITY_DN20103_c0_g1	0.9551050872012449	0.8974328902574672	31962
Crpow_TRINITY_DN201101_c1_g1	1.8240421665611877	1.1444215026867846	34249
Crpow_TRINITY_DN20112_c0_g1	2.3896952506193876	2.0336703623017414	37120
Crpow_TRINITY_DN201149_c0_g1	1.9814942291604074	1.7350763574642267	36503
Crpow_TRINITY_DN20126_c1_g1	1.074798271382863	0.8595330013066765	31534
Crpow_TRINITY_DN20134_c0_g1	2.0730892231631577	1.8957108326421137	36820
Crpow_TRINITY_DN20134_c0_g2	2.102311657609897	1.569286720315979	36119
Crpow_TRINITY_DN201454_c0_g1	2.591406040994306	2.507406842306914	37824
Crpow_TRINITY_DN201496_c0_g2	1.8927060610524071	1.3228055181105673	35292
Crpow_TRINITY_DN20158_c0_g2	1.152268822545378	0.9530598193753278	32540
Crpow_TRINITY_DN20159_c0_g1	1.8089180660090423	1.1260484419655485	34113
Crpow_TRINITY_DN20160_c0_g1	1.0825324027624115	0.8530738213953231	31453
Crpow_TRINITY_DN201875_c0_g1	1.4624428640279514	0.9644164409739049	32656
Crpow_TRINITY_DN2018_c0_g1	2.013138480581646	0.9990714425727396	33015
Crpow_TRINITY_DN201952_c0_g1	2.8284271247461903	2.82842712474619	38397
Crpow_TRINITY_DN202030_c3_g2	2.82842712474619	2.82842712474619	38397
Crpow_TRINITY_DN20206_c0_g1	1.496365183623956	0.9017061238978885	32015
Crpow_TRINITY_DN202118_c0_g1	1.4823541004333536	0.8734082933364006	31707
Crpow_TRINITY_DN202146_c0_g1	1.042817275992933	0.9220424575087233	32241
Crpow_TRINITY_DN20218_c1_g1	1.1207032527235674	0.9778739294317625	32793
Crpow_TRINITY_DN202221_c0_g1	2.8284271247461903	2.8284271247461903	38689
Crpow_TRINITY_DN20228_c0_g2	2.109726969507077	1.74701547879708	36526
Crpow_TRINITY_DN202303_c2_g1	1.1242344511556939	0.8538227482592458	31462
Crpow_TRINITY_DN20233_c0_g3	2.37783493497357	1.9134249598877908	36853
Crpow_TRINITY_DN202342_c0_g1	2.7065411235891363	2.6538326527503853	38060
Crpow_TRINITY_DN202408_c0_g2	2.543141655220811	2.419178392685347	37709
Crpow_TRINITY_DN20254_c0_g4	1.759275724482715	1.3887378660640097	35571
Crpow_TRINITY_DN202556_c0_g1	1.9068067005908846	1.610248269017442	36218
Crpow_TRINITY_DN20261_c0_g1	1.1996430719321565	0.8587244169085756	31524
Crpow_TRINITY_DN20269_c0_g1	1.1888014178636561	0.885658312194365	31846
Crpow_TRINITY_DN20301_c0_g3	1.2922033808856783	0.8834839233152224	31822
Crpow_TRINITY_DN20306_c1_g1	1.177734576723706	1.0277264034921418	33319
Crpow_TRINITY_DN20306_c2_g1	2.5728902494940358	2.133274490742072	37281
Crpow_TRINITY_DN203109_c1_g1	1.0710902391540211	0.9867913779637069	32894
Crpow_TRINITY_DN20317_c3_g1	1.0173047888379796	0.8328665508306476	31211
Crpow_TRINITY_DN203192_c0_g1	2.8284271247461903	2.8284271247461903	38689
Crpow_TRINITY_DN2032_c4_g1	2.3881067459795373	2.042099656877363	37134
Crpow_TRINITY_DN203347_c1_g2	2.7836614116837692	2.7268358218079474	38185
Crpow_TRINITY_DN203371_c0_g1	2.58417675792492	2.501968468556455	37813
Crpow_TRINITY_DN203408_c1_g3	1.1176004326087392	0.9455766603161578	32477
Crpow_TRINITY_DN20350_c0_g1	2.7755452880428173	2.7027513750570695	38137
Crpow_TRINITY_DN203574_c0_g2	1.678974926766345	1.4386755537836662	35769
Crpow_TRINITY_DN203574_c0_g6	1.0484197310883983	0.8747973823567748	31722
Crpow_TRINITY_DN20368_c0_g1	2.688913738385094	2.023393349792217	37102
Crpow_TRINITY_DN20368_c2_g1	2.8284271247461903	2.8284271247461903	38689
Crpow_TRINITY_DN20388_c0_g3	1.4926129325739594	1.078947690677188	33753
Crpow_TRINITY_DN203890_c0_g1	1.2624503890386545	0.949945681694761	32516
Crpow_TRINITY_DN20390_c0_g1	1.2611242575450803	0.8232907489122481	31089
Crpow_TRINITY_DN20395_c0_g1	1.324425881308682	1.0445449635489443	33491
Crpow_TRINITY_DN20395_c0_g2	1.3549771195304552	1.1218199866940377	34080
Crpow_TRINITY_DN204016_c0_g1	1.0917864292999375	0.911430471636502	32133
Crpow_TRINITY_DN20404_c0_g1	1.7421094590209263	1.180908563235485	34460
Crpow_TRINITY_DN20407_c2_g1	2.6335665398727803	2.1172546100726137	37258
Crpow_TRINITY_DN20407_c2_g2	2.154625129296161	2.0282050418752164	37111
Crpow_TRINITY_DN204201_c2_g1	1.8939948880900381	1.6319010050236051	36273
Crpow_TRINITY_DN204288_c0_g1	1.1669794981946482	1.0380116309742948	33434
Crpow_TRINITY_DN20441_c1_g1	1.3224105122435046	0.9733037769623503	32743
Crpow_TRINITY_DN204468_c0_g1	2.8284271247461903	2.82842712474619	38397
Crpow_TRINITY_DN20465_c0_g1	1.2893427665447643	1.1599489150101916	34346
Crpow_TRINITY_DN20466_c2_g1	1.3931852128262032	0.9995257043963206	33020
Crpow_TRINITY_DN2046_c0_g1	1.4577382752997399	1.1267520917289753	34118
Crpow_TRINITY_DN204703_c0_g1	1.3791424600104232	1.207650440602264	34610
Crpow_TRINITY_DN204750_c0_g1	1.5475594894930216	1.3725482550840533	35496
Crpow_TRINITY_DN20476_c0_g1	1.5229209026363235	1.2710160189133803	35005
Crpow_TRINITY_DN204898_c0_g1	2.8284271247461903	2.82842712474619	38397
Crpow_TRINITY_DN205056_c0_g1	1.2144482877411586	1.022138538865889	33260
Crpow_TRINITY_DN205173_c0_g1	1.503376572015251	1.3906903034520572	35583
Crpow_TRINITY_DN205191_c0_g1	2.72984912382872	2.6157214435917173	37994
Crpow_TRINITY_DN205203_c7_g1	2.2514542502866903	2.0173873949317067	37079
Crpow_TRINITY_DN205208_c0_g1	2.299255940557014	1.6643573170140946	36345
Crpow_TRINITY_DN20520_c0_g1	1.1418660436723493	0.8428870269008082	31325
Crpow_TRINITY_DN205224_c0_g1	1.8876849784570728	1.7019420253730333	36426
Crpow_TRINITY_DN20532_c0_g1	1.3952679950615352	1.1102080958867577	33992
Crpow_TRINITY_DN205413_c0_g2	2.3555679766934654	2.174824917945017	37344
Crpow_TRINITY_DN205429_c0_g1	2.67520332961654	2.4818832388412435	37786
Crpow_TRINITY_DN20544_c0_g1	1.3368567910113813	1.1757023903731305	34436
Crpow_TRINITY_DN205590_c0_g1	2.8284271247461903	2.8284271247461903	38689
Crpow_TRINITY_DN205608_c1_g1	1.5058148264891205	1.2803094562651132	35049
Crpow_TRINITY_DN205644_c0_g1	1.6502778483594673	1.4053085660479432	35645
Crpow_TRINITY_DN205701_c0_g1	2.5046060082739374	2.374754190799022	37648
Crpow_TRINITY_DN205960_c0_g1	2.1246130889917745	1.9147635205478999	36855
Crpow_TRINITY_DN205960_c1_g1	2.0660676347614118	1.7148750703650015	36454
Crpow_TRINITY_DN2059_c2_g1	1.0717382868107874	0.9127150859198293	32148
Crpow_TRINITY_DN20604_c1_g1	1.0556288528727176	0.9238832310234889	32261
Crpow_TRINITY_DN20605_c0_g1	1.4047385354747666	1.2169109076716413	34666
Crpow_TRINITY_DN20606_c3_g1	2.7274904856210114	2.3510361677923353	37615
Crpow_TRINITY_DN20607_c0_g1	1.3084706648214814	1.024811405353426	33295
Crpow_TRINITY_DN206108_c0_g1	1.3413214792535704	1.0814943147093667	33770
Crpow_TRINITY_DN20610_c1_g2	1.6690673986522002	1.3029372752736696	35178
Crpow_TRINITY_DN206123_c0_g1	2.664200393618087	2.4318981228295495	37731
Crpow_TRINITY_DN20612_c0_g1	1.1522230132130808	1.0220665581121553	33258
Crpow_TRINITY_DN20618_c0_g2	1.3910672519630891	0.9219871627617597	32238
Crpow_TRINITY_DN2061_c0_g1	1.0166335125933446	0.837113784717849	31262
Crpow_TRINITY_DN20624_c0_g1	1.695334166665622	1.5610554821028058	36105
Crpow_TRINITY_DN20625_c0_g1	1.4210766389201717	1.0056470558472874	33077
Crpow_TRINITY_DN20625_c0_g2	1.2838416866785527	0.9327156200965651	32347
Crpow_TRINITY_DN20628_c0_g3	1.0215525535096635	0.8638268472090954	31577
Crpow_TRINITY_DN20647_c1_g1	1.5048269794895983	0.9355829005289498	32370
Crpow_TRINITY_DN2064_c3_g1	2.2913004797375938	0.9169205283131441	32185
Crpow_TRINITY_DN20650_c0_g1	2.4720033141078672	2.0899471340524367	37214
Crpow_TRINITY_DN20663_c1_g1	2.2464197305186184	1.92332025484397	36873
Crpow_TRINITY_DN20686_c0_g1	1.5747667828236247	1.2683008603378447	34989
Crpow_TRINITY_DN20695_c0_g1	1.2624743837697276	1.1381441772619372	34205
Crpow_TRINITY_DN207049_c0_g1	2.27175107720902	2.129387193588961	37277
Crpow_TRINITY_DN20706_c0_g1	1.4898515642571803	1.0119171185607474	33150
Crpow_TRINITY_DN207098_c0_g1	2.7347079026029757	2.6859347685716153	38112
Crpow_TRINITY_DN207349_c0_g1	2.327156691349929	2.2084769347863826	37403
Crpow_TRINITY_DN20744_c0_g1	1.214781586280564	0.9322292344147777	32343
Crpow_TRINITY_DN20744_c0_g2	1.5752556774083228	1.4178931229797087	35690
Crpow_TRINITY_DN207603_c0_g1	2.8284271247461903	2.82842712474619	38397
Crpow_TRINITY_DN207735_c0_g1	2.1803425996618033	2.036208947216332	37125
Crpow_TRINITY_DN207839_c0_g1	2.068081696001814	1.9298918298973755	36880
Crpow_TRINITY_DN20799_c2_g1	1.4959525335336272	1.2570021994785763	34932
Crpow_TRINITY_DN20831_c5_g1	1.040546346891905	0.9324202332692548	32344
Crpow_TRINITY_DN208400_c0_g1	1.7311854708824723	1.1025384045643396	33924
Crpow_TRINITY_DN20852_c0_g1	2.745134064968491	2.524909294306127	37859
Crpow_TRINITY_DN20852_c0_g2	2.7537240358057447	2.6217953242080734	38007
Crpow_TRINITY_DN2085_c1_g1	1.3717062664850546	1.024399656692969	33288
Crpow_TRINITY_DN208631_c0_g1	2.149646394264765	1.973500199674673	36974
Crpow_TRINITY_DN20874_c0_g1	1.3602940950780076	0.9452273439215572	32472
Crpow_TRINITY_DN2087_c2_g1	1.4057509933633712	1.106237858935634	33955
Crpow_TRINITY_DN20886_c0_g1	2.139451047594995	1.7615814822192049	36567
Crpow_TRINITY_DN20892_c0_g1	1.3456827362722943	0.9109752560116513	32127
Crpow_TRINITY_DN208937_c0_g1	1.0545534561161594	0.8652604626038264	31595
Crpow_TRINITY_DN20896_c0_g1	1.278967137601522	1.030988233408814	33359
Crpow_TRINITY_DN20898_c0_g3	1.4128336337497942	1.2219642261701915	34700
Crpow_TRINITY_DN208997_c1_g2	1.7542746440424122	1.5164636684094133	35997
Crpow_TRINITY_DN20910_c0_g2	1.736786394984872	1.2272295888790068	34733
Crpow_TRINITY_DN20910_c1_g1	1.2834656794375958	1.2480227028858992	34872
Crpow_TRINITY_DN209161_c5_g1	1.4648782125002002	1.208616893671969	34615
Crpow_TRINITY_DN209182_c0_g1	2.82842712474619	2.82842712474619	38397
Crpow_TRINITY_DN209592_c0_g1	1.2168377184364338	1.0419980755648195	33472
Crpow_TRINITY_DN209603_c0_g3	0.9901994547772005	0.8264910194416636	31127
Crpow_TRINITY_DN20963_c0_g1	0.9870845119424427	0.8453476993153232	31351
Crpow_TRINITY_DN20963_c1_g1	2.8284271247461903	2.82842712474619	38397
Crpow_TRINITY_DN209699_c0_g2	1.7111957429206257	1.4151618648046582	35684
Crpow_TRINITY_DN20994_c0_g1	1.1374928185267377	1.0393610919313423	33447
Crpow_TRINITY_DN21003_c5_g1	1.2706936873451309	0.9262812684704526	32279
Crpow_TRINITY_DN21010_c0_g1	1.5373744135684553	1.3119387389400379	35230
Crpow_TRINITY_DN210122_c0_g1	1.3185921915202172	1.0837099542039326	33786
Crpow_TRINITY_DN210181_c0_g1	2.8284271247461903	2.8284271247461903	38689
Crpow_TRINITY_DN21020_c0_g1	1.7570108741836643	1.1023957436552339	33923
Crpow_TRINITY_DN21037_c1_g1	1.0123540684612546	0.9268223079963532	32281
Crpow_TRINITY_DN21038_c0_g1	1.4724572369830107	0.9742780177215592	32758
Crpow_TRINITY_DN210570_c4_g1	1.6842769684384624	1.3065416259356444	35203
Crpow_TRINITY_DN210647_c0_g2	1.025533609787237	0.9074265326242504	32087
Crpow_TRINITY_DN210729_c0_g1	2.002406263768502	1.7642000268944245	36573
Crpow_TRINITY_DN21079_c0_g1	1.3590682644452905	1.0600217206108327	33614
Crpow_TRINITY_DN21080_c0_g1	1.9903336033188954	0.9926772072479244	32959
Crpow_TRINITY_DN210826_c0_g1	0.9970084888639728	0.8928945909865795	31911
Crpow_TRINITY_DN21085_c0_g1	2.648297097336407	2.1749917254189537	37345
Crpow_TRINITY_DN21085_c0_g2	2.625998742778846	2.4716581780257463	37772
Crpow_TRINITY_DN21106_c1_g1	1.786722340450825	1.4380056480431904	35768
Crpow_TRINITY_DN211112_c0_g2	1.0729326065511184	0.8480255168348264	31381
Crpow_TRINITY_DN21130_c2_g1	1.9101620806935518	1.6573586073975508	36327
Crpow_TRINITY_DN211334_c0_g1	1.7889041521529556	1.6029217933312765	36199
Crpow_TRINITY_DN211377_c4_g1	2.62321226593773	2.5412555421146656	37880
Crpow_TRINITY_DN21154_c0_g1	2.276825214789393	0.9436194401484839	32452
Crpow_TRINITY_DN21154_c0_g2	1.9072784292422962	0.878688248743894	31764
Crpow_TRINITY_DN211696_c0_g1	1.1514037304589868	1.0110286858464756	33139
Crpow_TRINITY_DN21180_c0_g1	0.9296128198423671	0.849502460683584	31405
Crpow_TRINITY_DN21187_c0_g1	1.8945517239808716	1.352918704956081	35420
Crpow_TRINITY_DN21189_c3_g2	2.693448601195897	2.5480240988101452	37893
Crpow_TRINITY_DN21190_c0_g2	1.2091612548698616	1.0298278296242187	33346
Crpow_TRINITY_DN211958_c0_g1	2.5302005743010794	2.3504323375304543	37614
Crpow_TRINITY_DN212007_c0_g1	2.6793913292816276	2.6045773995951795	37977
Crpow_TRINITY_DN21200_c0_g2	1.1776436585261731	0.9646929752700537	32660
Crpow_TRINITY_DN2120_c10_g1	0.9379523327993374	0.8456829897442125	31354
Crpow_TRINITY_DN21210_c0_g2	1.3336990188229767	0.8734246905169467	31708
Crpow_TRINITY_DN212148_c0_g1	1.342761015194229	1.0656424342074282	33665
Crpow_TRINITY_DN21214_c0_g1	2.772785046665693	2.5730101175714357	37925
Crpow_TRINITY_DN212162_c0_g2	1.736964208722347	1.5553838202205945	36094
Crpow_TRINITY_DN21219_c0_g2	1.3052079347290253	1.1917479621351854	34511
Crpow_TRINITY_DN212207_c0_g2	1.6794446184426217	1.2382106165091515	34808
Crpow_TRINITY_DN21248_c0_g1	1.218547132194107	1.0275866230282635	33317
